date,intersection,weather,type,AM_available,AM_scraped,MD_available,MD_scraped,PM_available,PM_scraped,AM_peak_hour,AM_north_bikes_vol,AM_north_peds_vol,AM_north_veh_vol,AM_east_bikes_vol,AM_east_peds_vol,AM_east_veh_vol,AM_south_bikes_vol,AM_south_peds_vol,AM_south_veh_vol,AM_west_bikes_vol,AM_west_peds_vol,AM_west_veh_vol,PM_peak_hour,PM_north_bikes_vol,PM_north_peds_vol,PM_north_veh_vol,PM_east_bikes_vol,PM_east_peds_vol,PM_east_veh_vol,PM_south_bikes_vol,PM_south_peds_vol,PM_south_veh_vol,PM_west_bikes_vol,PM_west_peds_vol,PM_west_veh_vol,MD_peak_hour,MD_north_bikes_vol,MD_north_peds_vol,MD_north_veh_vol,MD_east_bikes_vol,MD_east_peds_vol,MD_east_veh_vol,MD_south_bikes_vol,MD_south_peds_vol,MD_south_veh_vol,MD_west_bikes_vol,MD_west_peds_vol,MD_west_veh_vol
2017-08-31,E 1ST AV AND MAIN ST,sunny,,True,True,False,True,True,True,07:55 - 08:55,5,67,1286.0,178,179,39.0,76,29,1497.0,92,166,38.0,16:55 - 17:55,45,101,1581.0,130,235,42.0,23,91,1264.0,146,251,111.0,,,,,,,,,,,,,
2017-01-10,BEATTY ST AND ROBSON ST,snow,,True,True,False,True,True,True,07:55 - 08:55,6,254,269.0,,,,21,127,314.0,9,139,120.0,16:50 - 17:50,17,261,327.0,,,,11,184,350.0,26,122,152.0,,,,,,,,,,,,,
2017-01-24,BEATTY ST AND W GEORGIA ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,11,148,220.0,,412,,51,117,314.0,5,195,1465.0,16:35 - 17:35,20,158,260.0,,492,,17,167,477.0,7,198,1932.0,,,,,,,,,,,,,
2017-04-12,BEATTY ST AND W PENDER ST,rain,,True,True,False,True,True,True,08:00 - 09:00,,107,,34,55,699.0,10,296,121.0,5,41,318.0,17:00 - 18:00,,178,,14,131,499.0,10,661,204.0,44,95,675.0,,,,,,,,,,,,,
2017-08-31,MAIN ST AND E 33RD AV,sunny,,True,True,False,True,True,True,07:55 - 08:55,3,33,635.0,20,18,710.0,10,25,1149.0,8,18,369.0,16:55 - 17:55,7,101,1161.0,9,58,426.0,8,57,1013.0,12,49,622.0,,,,,,,,,,,,,
2017-03-02,W 12TH AV AND BIRCH ST,rain,,True,True,False,True,True,True,07:45 - 08:45,,24,33.0,,3,806.0,2,15,49.0,1,4,850.0,16:35 - 17:35,,20,73.0,1,4,903.0,,11,26.0,,3,764.0,,,,,,,,,,,,,
2017-03-02,W 15TH AV AND BIRCH ST,rain,,True,True,False,True,True,True,07:55 - 08:55,,36,19.0,3,,1123.0,,,,,,459.0,16:40 - 17:40,,12,32.0,1,,867.0,,,,1,,689.0,,,,,,,,,,,,,
2017-03-02,W 6TH AV AND BIRCH ST,rain,,True,True,False,True,True,True,08:00 - 09:00,,9,13.0,,,1029.0,2,18,45.0,3,,1377.0,17:00 - 18:00,,29,12.0,1,,1136.0,1,15,60.0,,,1319.0,,,,,,,,,,,,,
2017-03-08,BIRCH ST AND W BROADWAY,snow,,True,True,False,True,True,True,08:00 - 09:00,,169,66.0,1,35,1050.0,14,58,46.0,,43,748.0,16:35 - 17:35,10,170,152.0,7,40,1094.0,2,127,59.0,4,50,904.0,,,,,,,,,,,,,
2017-03-28,E HASTINGS ST AND WALKWAY,rain,,True,True,False,True,True,True,08:00 - 09:00,1,3,69.0,,57,1590.0,,44,64.0,1,34,886.0,16:40 - 17:40,,21,24.0,,75,1061.0,1,53,71.0,3,45,2095.0,,,,,,,,,,,,,
2017-10-26,E 3RD AV AND MAIN ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,5,2,1316.0,9,93,21.0,41,4,1608.0,,41,17.0,17:00 - 18:00,9,,1506.0,2,201,23.0,24,5,1220.0,2,79,54.0,,,,,,,,,,,,,
2017-10-18,BLENHEIM ST AND W 10TH AV,rain,,True,True,False,True,True,True,08:00 - 09:00,2,14,158.0,2,22,711.0,3,11,286.0,,16,598.0,16:10 - 17:10,3,3,173.0,,21,563.0,,8,208.0,1,6,688.0,,,,,,,,,,,,,
2017-10-19,BLENHEIM ST AND W 16TH AV,rain,,True,True,False,True,True,True,08:00 - 09:00,4,27,246.0,6,6,705.0,,14,481.0,6,7,762.0,16:30 - 17:30,2,,243.0,4,3,806.0,2,10,356.0,11,11,860.0,,,,,,,,,,,,,
2017-03-07,PINE ST AND W 12TH AV,snow,,True,True,False,True,True,True,08:00 - 09:00,,8,60.0,,10,746.0,5,7,60.0,,14,958.0,16:55 - 17:55,9,14,81.0,1,9,826.0,,9,41.0,,14,914.0,,,,,,,,,,,,,
2017-03-02,PINE ST AND W 16TH AV,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,,4,19.0,,1,805.0,,1,30.0,,,983.0,16:40 - 17:40,,12,26.0,,1,1006.0,,,11.0,,,876.0,,,,,,,,,,,,,
2017-04-04,PINE ST AND W 4TH AV,rain,,True,True,False,True,True,True,08:00 - 09:00,18,31,35.0,,45,1104.0,25,23,109.0,1,27,1347.0,17:00 - 18:00,30,61,95.0,2,74,1356.0,16,93,172.0,2,43,1161.0,,,,,,,,,,,,,
2017-05-09,Boundary Rd & E 1st Av,cloudy,,True,True,False,True,True,True,07:45 - 08:45,20,5,1224.0,,6,458.0,7,,1057.0,,56,978.0,16:05 - 17:05,12,9,1037.0,,14,471.0,16,2,1068.0,1,55,1425.0,,,,,,,,,,,,,
2017-08-31,E 41ST AV AND MAIN ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,2,57,848.0,4,2,1021.0,2,19,957.0,,67,700.0,16:25 - 17:25,2,34,1089.0,,5,677.0,1,17,891.0,2,86,1485.0,,,,,,,,,,,,,
2017-03-07,PINE ST AND W BROADWAY,snow,,True,True,True,True,True,True,08:00 - 09:00,6,104,70.0,1,54,892.0,18,86,76.0,3,107,973.0,16:50 - 17:50,20,102,221.0,5,61,1030.0,1,159,100.0,1,106,899.0,09:00 - 10:00,,2,2.0,,,19.0,,1,,,,15.0
2017-10-12,PRINCE EDWARD ST AND E 8TH AV,rain,,True,True,True,True,True,True,08:00 - 09:00,,,,,15,51.0,,27,33.0,,6,67.0,16:30 - 17:30,,41,,,19,32.0,,21,27.0,,67,110.0,15:00 - 16:00,,53,,,25,20.0,,12,22.0,,30,91.0
2017-04-13,BOUNDARY ROAD AND MOSCROP ST,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,2,5,824.0,,7,345.0,5,5,905.0,,5,20.0,16:50 - 17:50,2,13,1059.0,1,7,545.0,7,4,1051.0,,3,77.0,,,,,,,,,,,,,
2017-10-31,MAIN ST AND E 4TH AV,cloudy,,True,True,False,True,True,True,07:55 - 08:55,1,,1061.0,,28,5.0,48,1,1498.0,,42,22.0,16:00 - 17:00,8,1,1535.0,,56,15.0,12,2,1006.0,,34,78.0,,,,,,,,,,,,,
2017-08-16,Kingsway & E 34th Av,partly cloudy,,True,True,False,True,True,True,07:45 - 08:45,2,9,1063.0,,18,,5,9,1977.0,1,14,26.0,16:55 - 17:55,4,15,1955.0,,,,6,28,1290.0,,53,60.0,,,,,,,,,,,,,
2017-10-31,MAIN ST AND E 5TH AV,cloudy,,True,True,False,True,True,True,08:00 - 09:00,2,111,1115.0,116,89,172.0,48,72,1576.0,2,65,53.0,16:00 - 17:00,7,104,1854.0,12,101,87.0,16,62,1014.0,39,47,203.0,,,,,,,,,,,,,
2017-02-21,DAVIE ST AND BROUGHTON ST,rain,,True,True,False,True,True,True,07:30 - 08:30,2,28,39.0,,7,284.0,3,90,50.0,2,44,374.0,17:00 - 18:00,2,259,37.0,5,16,492.0,,230,45.0,1,84,283.0,,,,,,,,,,,,,
2017-01-11,QUEBEC ST AND E 1ST AV,sunny,,True,True,False,True,True,True,07:55 - 08:55,,46,700.0,,46,47.0,,94,631.0,,67,259.0,16:35 - 17:35,,104,1202.0,,72,57.0,,108,577.0,,119,342.0,,,,,,,,,,,,,
2017-05-23,BRUNSWICK ST AND E 6TH AV,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,5,44,49.0,56,22,68.0,22,38,45.0,3,21,33.0,16:30 - 17:30,19,39,88.0,5,45,34.0,5,31,51.0,35,37,73.0,14:55 - 15:55,5,17,62.0,7,26,42.0,11,27,45.0,11,16,39.0
2017-05-23,E 8TH AV AND BRUNSWICK ST,sunny,,True,True,True,True,True,True,07:45 - 08:45,2,29,46.0,34,11,43.0,1,22,1.0,7,8,29.0,16:30 - 17:30,18,69,102.0,15,32,64.0,1,34,15.0,15,4,20.0,14:30 - 15:30,2,37,35.0,6,14,56.0,1,26,3.0,11,3,34.0
2017-11-01,E 6TH AV AND MAIN ST,cloudy,,True,True,False,True,True,True,07:55 - 08:55,1,1,1122.0,2,102,32.0,48,,1365.0,,56,13.0,17:00 - 18:00,9,2,1624.0,2,152,46.0,18,,968.0,4,92,77.0,,,,,,,,,,,,,
2017-03-09,MAIN ST AND E BROADWAY,snow,,True,True,False,True,True,True,07:50 - 08:50,2,371,627.0,2,217,1267.0,16,119,1286.0,2,280,729.0,17:00 - 18:00,11,451,1069.0,2,357,981.0,5,276,907.0,4,374,1224.0,,,,,,,,,,,,,
2017-04-11,BURRARD ST AND WALKWAY,rain,,True,True,False,True,True,True,07:45 - 08:45,23,,,7,138,119.0,4,168,186.0,,232,152.0,16:50 - 17:50,1,,,13,497,158.0,35,277,248.0,6,470,246.0,,,,,,,,,,,,,
2017-12-05,QUEBEC ST AND E 3RD AV,sunny,,True,True,False,True,True,True,08:00 - 09:00,4,16,297.0,3,51,72.0,19,13,334.0,1,38,56.0,16:45 - 17:45,17,6,458.0,2,51,69.0,6,15,397.0,3,82,113.0,,,,,,,,,,,,,
2017-03-14,CORNWALL AV AND BURRARD BRIDGE,rain,,True,True,True,True,True,True,08:00 - 09:00,39,,1655.0,,5,,122,7,695.0,,47,727.0,17:00 - 18:00,120,,2097.0,,8,,70,20,853.0,,122,696.0,12:00 - 13:00,34,,1737.0,,13,,36,25,813.0,,36,556.0
2017-10-24,E 4TH AV AND QUEBEC ST,sunny,,True,True,False,True,True,True,07:55 - 08:55,3,10,287.0,,54,83.0,32,4,256.0,2,9,35.0,17:00 - 18:00,27,13,478.0,2,64,66.0,19,29,285.0,11,74,103.0,,,,,,,,,,,,,
2017-12-06,E 5TH AV AND QUEBEC ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,1,75,218.0,59,46,239.0,16,14,289.0,6,24,65.0,16:35 - 17:35,12,62,410.0,12,49,149.0,10,30,262.0,47,32,287.0,,,,,,,,,,,,,
2017-08-15,JOYCE ST AND VANNESS AV,sunny,,True,True,False,True,True,True,07:55 - 08:55,2,670,463.0,31,569,5.0,,476,763.0,23,725,123.0,17:00 - 18:00,1,430,570.0,22,751,207.0,3,580,962.0,25,660,268.0,,,,,,,,,,,,,
2017-03-28,E 7TH AV AND QUEBEC ST,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,,47,209.0,1,22,502.0,14,32,232.0,2,58,192.0,16:35 - 17:35,12,32,356.0,2,37,321.0,2,38,214.0,,81,399.0,,,,,,,,,,,,,
2017-05-18,E BROADWAY AND QUEBEC ST,cloudy,,True,True,False,True,True,True,08:00 - 09:00,,101,73.0,,74,1563.0,,42,105.0,,45,507.0,16:50 - 17:50,,199,294.0,,111,1126.0,,121,57.0,,94,822.0,,,,,,,,,,,,,
2017-11-28,BURRARD ST AND PACIFIC ST,rain,,True,True,True,True,True,True,07:55 - 08:55,,39,464.0,,10,536.0,,1,1650.0,,137,803.0,16:55 - 17:55,,38,659.0,,22,687.0,,1,1927.0,,258,729.0,09:00 - 10:00,,,,,,,,,3.0,,,
2017-07-12,MAIN ST AND E BROADWAY,sunny,,True,True,False,True,True,True,07:00 - 08:00,4,170,464.0,3,109,998.0,26,123,867.0,3,179,504.0,17:05 - 18:05,28,380,1070.0,6,389,929.0,24,362,917.0,10,476,1379.0,,,,,,,,,,,,,
2017-10-17,QUEBEC ST AND TERMINAL AV,cloudy,,True,True,False,True,True,True,08:00 - 09:00,,474,858.0,,215,1258.0,,,795.0,,,,16:55 - 17:55,,747,1275.0,,251,1203.0,,,674.0,,,,,,,,,,,,,,,,
2017-04-12,BURRARD ST AND W 16TH AV,rain,,True,True,False,True,True,True,07:55 - 08:55,,4,348.0,,,740.0,,,19.0,1,6,994.0,16:45 - 17:45,,9,540.0,,,958.0,,2,29.0,,6,783.0,,,,,,,,,,,,,
2017-06-21,BURRARD ST AND W 7TH AV,sunny,,True,True,False,True,True,True,07:50 - 08:50,13,26,570.0,31,37,24.0,6,30,684.0,92,42,45.0,17:00 - 18:00,59,49,806.0,87,83,32.0,7,47,683.0,41,108,47.0,,,,,,,,,,,,,
2017-03-09,W BROADWAY AND BURRARD ST,snow,,True,True,True,True,True,True,07:45 - 08:45,,64,533.0,,115,596.0,4,78,568.0,3,52,938.0,16:55 - 17:55,4,96,820.0,,185,988.0,1,187,535.0,1,87,974.0,09:00 - 10:00,,,2.0,,,,,,,,,
2017-03-21,BURRARD ST AND W PENDER ST,rain,,True,True,False,True,True,True,07:45 - 08:45,3,352,419.0,20,232,490.0,7,309,610.0,5,1260,953.0,16:50 - 17:50,2,611,447.0,8,497,392.0,2,703,530.0,11,1596,741.0,,,,,,,,,,,,,
2017-11-15,MAIN ST AND E BROADWAY,rain,,True,True,True,True,False,True,13:00 - 14:00,9,435,792.0,9,371,726.0,11,313,1017.0,5,334,843.0,,,,,,,,,,,,,,13:00 - 14:00,9,435,792.0,9,371,726.0,11,313,1017.0,5,334,843.0
2017-10-25,E 6TH AV AND QUEBEC ST,rain,,True,True,False,True,True,True,08:00 - 09:00,,35,188.0,,40,233.0,,8,239.0,,36,38.0,17:00 - 18:00,,21,326.0,,64,49.0,,19,258.0,,57,109.0,,,,,,,,,,,,,
2017-03-23,MAIN ST AND E GEORGIA ST,rain,,True,True,False,True,True,True,08:00 - 09:00,6,75,421.0,1,26,22.0,21,27,752.0,1,57,17.0,16:55 - 17:55,7,133,594.0,,116,58.0,15,77,644.0,2,127,6.0,,,,,,,,,,,,,
2017-01-11,DAVIE ST AND BUTE ST,sunny,,True,True,False,True,True,True,07:55 - 08:55,3,38,36.0,,165,308.0,6,120,,4,102,405.0,16:55 - 17:55,8,76,38.0,4,232,497.0,1,286,,3,381,347.0,,,,,,,,,,,,,
2017-03-08,E KING EDWARD AV AND MAIN ST,snow,,True,True,False,True,True,True,08:00 - 09:00,1,60,843.0,2,127,1121.0,5,66,1242.0,1,75,701.0,17:00 - 18:00,2,98,1803.0,,225,720.0,2,197,928.0,2,192,1222.0,,,,,,,,,,,,,
2017-01-19,MAIN ST AND E PENDER ST,rain,,True,True,False,True,True,True,08:00 - 09:00,1,175,513.0,3,289,270.0,4,96,558.0,1,141,164.0,16:55 - 17:55,4,400,832.0,3,418,269.0,2,193,463.0,3,288,384.0,,,,,,,,,,,,,
2017-02-28,MAIN ST AND INDUSTRIAL AV,snow,,True,True,True,True,True,True,08:00 - 09:00,4,1,1334.0,,72,73.0,54,,1523.0,,106,20.0,16:55 - 17:55,19,,1261.0,13,80,188.0,17,,1198.0,,48,,09:00 - 10:00,,,5.0,1,,1.0,1,,3.0,,,
2017-02-07,BUTE ST AND ROBSON ST,snow,,True,True,False,True,True,True,08:00 - 09:00,1,300,204.0,1,413,255.0,7,309,40.0,2,205,328.0,16:40 - 17:40,3,725,165.0,4,623,433.0,1,780,107.0,2,457,317.0,,,,,,,,,,,,,
2017-06-22,BUTE ST AND ROBSON ST,sunny,,True,True,False,True,True,True,07:50 - 08:50,6,308,205.0,8,410,234.0,28,256,79.0,18,253,422.0,16:55 - 17:55,33,1019,242.0,21,854,307.0,10,1826,77.0,16,805,333.0,,,,,,,,,,,,,
2017-08-29,BUTE ST AND ROBSON ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,4,423,159.0,13,649,320.0,59,288,4.0,20,164,381.0,16:50 - 17:50,34,1184,153.0,34,1201,446.0,13,2486,1.0,6,1094,383.0,,,,,,,,,,,,,
2017-01-24,W PENDER ST AND BUTE ST,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,2,308,146.0,3,463,210.0,6,133,301.0,24,159,927.0,16:45 - 17:45,1,89,96.0,12,365,414.0,7,247,378.0,9,293,335.0,,,,,,,,,,,,,
2017-01-26,KEEFER ST AND MAIN ST,cloudy,,True,True,False,True,True,True,08:00 - 09:00,6,33,490.0,3,293,230.0,17,131,725.0,2,260,179.0,16:50 - 17:50,16,76,708.0,1,384,176.0,14,225,541.0,10,509,379.0,,,,,,,,,,,,,
2017-02-15,MAIN ST AND POWELL ST,rain,,True,True,False,True,True,True,07:45 - 08:45,5,45,93.0,9,46,1376.0,3,55,359.0,,45,,16:30 - 17:30,,48,348.0,6,79,857.0,1,55,190.0,,2,,,,,,,,,,,,,,
2017-02-14,JOYCE ST AND VANNESS AV,rain,,True,True,False,True,True,True,08:00 - 09:00,,594,525.0,6,440,383.0,2,413,719.0,6,699,214.0,17:00 - 18:00,1,317,599.0,16,634,239.0,,326,815.0,8,677,319.0,,,,,,,,,,,,,
2017-08-16,JOYCE ST AND KINGSWAY,partly cloudy,,True,True,False,True,True,True,07:45 - 08:45,,40,565.0,,61,1742.0,,44,632.0,2,55,944.0,16:45 - 17:45,1,195,671.0,7,250,1237.0,1,260,855.0,2,137,1660.0,,,,,,,,,,,,,
2017-05-16,E 1ST AV AND RENFREW ST,partly cloudy,,True,True,False,True,True,True,07:45 - 08:45,1,32,962.0,,20,1781.0,,16,836.0,,33,1755.0,16:50 - 17:50,1,42,791.0,,33,1780.0,4,54,856.0,,36,1809.0,,,,,,,,,,,,,
2017-10-05,E 1ST AV AND RENFREW ST,sunny,,True,True,False,True,True,True,07:40 - 08:40,3,29,943.0,4,18,1759.0,,24,830.0,1,27,1780.0,16:50 - 17:50,7,39,1103.0,12,31,2087.0,2,46,1021.0,,34,1720.0,,,,,,,,,,,,,
2017-02-08,LAKEWOOD DRIVE AND E 12TH AV,snow,,True,True,True,True,True,True,08:00 - 09:00,2,12,57.0,,83,1162.0,,4,24.0,,8,1500.0,16:05 - 17:05,,2,24.0,,38,739.0,2,4,23.0,1,5,1374.0,15:00 - 16:00,,8,56.0,,99,847.0,1,6,19.0,,7,1612.0
2017-01-12,JOYCE ST AND KINGSWAY,sunny,,True,True,False,True,True,True,07:55 - 08:55,,35,597.0,3,39,1897.0,,47,745.0,2,53,879.0,16:45 - 17:45,,128,781.0,2,161,1346.0,,158,847.0,1,92,1543.0,,,,,,,,,,,,,
2017-01-26,CAMBIE ST AND NELSON ST,cloudy,,True,True,False,True,True,True,07:50 - 08:50,1,137,254.0,2,82,,,215,427.0,25,101,1602.0,16:40 - 17:40,6,167,365.0,4,88,,3,174,496.0,37,119,1788.0,,,,,,,,,,,,,
2017-08-15,E 29TH AV AND JOYCE ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,,,,1,5,711.0,,3,540.0,4,12,149.0,16:00 - 17:00,,,,1,4,749.0,,1,507.0,,1,296.0,,,,,,,,,,,,,
2017-01-10,SMITHE ST AND CAMBIE ST,snow,,True,True,False,True,True,True,07:40 - 08:40,,140,374.0,23,82,1371.0,4,114,215.0,,80,,17:00 - 18:00,2,190,464.0,5,97,1011.0,2,262,271.0,3,121,,,,,,,,,,,,,,
2017-01-18,W 12TH AV AND CAMBIE ST,rain,,True,True,False,True,True,True,07:45 - 08:45,,169,1226.0,,80,1163.0,5,64,1116.0,,155,1040.0,17:00 - 18:00,1,155,1880.0,,89,1258.0,4,67,909.0,,250,1132.0,,,,,,,,,,,,,
2017-07-27,CAMBIE ST AND W 14TH AV,sunny,,True,True,False,True,True,True,08:00 - 09:00,1,39,966.0,36,56,40.0,18,26,1357.0,20,77,30.0,16:30 - 17:30,5,50,1399.0,16,66,14.0,8,43,1107.0,26,162,126.0,,,,,,,,,,,,,
2017-10-03,LAKEWOOD DRIVE AND E 1ST AV,sunny,,True,True,False,True,True,True,07:55 - 08:55,31,1,20.0,4,13,1950.0,16,3,19.0,1,22,1438.0,17:00 - 18:00,23,6,11.0,10,9,1352.0,6,9,17.0,,9,1554.0,,,,,,,,,,,,,
2017-02-08,W 37TH AV AND CAMBIE ST,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,1,23,969.0,,8,29.0,,7,1151.0,1,12,79.0,16:00 - 17:00,1,6,1077.0,,7,4.0,,14,840.0,,18,38.0,14:55 - 15:55,,40,1261.0,,21,8.0,1,19,933.0,,46,147.0
2017-05-04,W 41ST AV AND CAMBIE ST,rain,,True,True,False,True,True,True,07:55 - 08:55,1,25,904.0,,24,1717.0,11,166,1286.0,,602,832.0,16:25 - 17:25,5,170,1515.0,5,56,1747.0,24,280,1336.0,6,603,1376.0,,,,,,,,,,,,,
2017-01-24,CAMBIE ST AND W 7TH AV,sunny,,True,True,False,True,True,True,07:55 - 08:55,9,67,1632.0,11,256,471.0,23,67,1678.0,9,81,156.0,16:25 - 17:25,5,163,2372.0,10,718,446.0,13,184,1442.0,10,63,412.0,,,,,,,,,,,,,
2017-03-28,CAMBIE ST AND W 7TH AV,rain,,True,True,False,True,True,True,08:00 - 09:00,3,52,1584.0,6,204,483.0,17,90,1588.0,14,75,184.0,16:50 - 17:50,1,180,1606.0,11,392,487.0,9,132,1521.0,11,222,380.0,,,,,,,,,,,,,
2017-01-31,W BROADWAY AND CAMBIE ST,sunny,,True,True,False,True,True,True,07:50 - 08:50,5,653,1266.0,3,810,1636.0,26,1039,1348.0,,847,826.0,16:00 - 17:00,4,942,1322.0,2,1144,1258.0,5,1479,1085.0,5,1151,1414.0,,,,,,,,,,,,,
2017-03-22,VENABLES ST AND CAMPBELL AV,rain,,True,True,False,True,True,True,07:50 - 08:50,,3,59.0,1,11,1107.0,,,,1,2,696.0,16:15 - 17:15,1,3,108.0,,23,677.0,,2,,2,6,1548.0,,,,,,,,,,,,,
2017-01-26,DAVIE ST AND RICHARDS ST,cloudy,,True,True,False,True,True,True,08:00 - 09:00,6,415,366.0,11,114,265.0,,237,,9,114,231.0,16:50 - 17:50,1,514,751.0,1,147,291.0,1,378,,7,198,282.0,,,,,,,,,,,,,
2017-02-02,RICHARDS ST AND DRAKE ST,cloudy,,True,True,False,True,True,True,08:00 - 09:00,,133,306.0,,38,122.0,,96,,,129,284.0,17:00 - 18:00,,223,557.0,,66,202.0,,127,,,206,414.0,,,,,,,,,,,,,
2017-02-14,E BROADWAY AND LAKEWOOD DRIVE,rain,,True,True,True,True,True,True,07:30 - 08:30,14,7,13.0,,22,2155.0,6,23,27.0,1,7,1156.0,16:35 - 17:35,12,35,46.0,2,43,1818.0,10,30,45.0,,20,1798.0,15:00 - 16:00,5,46,20.0,1,163,1254.0,4,76,86.0,,28,1666.0
2017-02-14,SMITHE ST AND RICHARDS ST,rain,,True,True,False,True,True,True,07:45 - 08:45,7,178,516.0,29,132,1262.0,,131,,,107,,16:35 - 17:35,19,296,1199.0,24,288,865.0,,259,,1,193,,,,,,,,,,,,,,
2017-05-11,W GEORGIA ST AND RICHARDS ST,rain,,True,True,False,True,True,True,07:40 - 08:40,21,297,661.0,2,102,343.0,,416,,5,209,1237.0,16:40 - 17:40,16,834,1093.0,5,327,437.0,,718,,14,319,1320.0,,,,,,,,,,,,,
2017-01-31,RICHARDS ST AND W HASTINGS ST,sunny,,True,True,False,True,True,True,07:45 - 08:45,7,278,284.0,6,126,610.0,,211,,4,183,331.0,16:35 - 17:35,19,385,359.0,7,270,484.0,,546,,25,506,914.0,,,,,,,,,,,,,
2017-05-23,E 6TH AV AND CAROLINA ST,sunny,,True,True,True,True,True,True,08:00 - 09:00,6,22,20.0,32,9,23.0,10,14,122.0,9,13,36.0,16:30 - 17:30,,41,36.0,5,16,20.0,3,27,77.0,25,11,74.0,14:55 - 15:55,,25,33.0,6,7,17.0,1,24,63.0,9,18,36.0
2017-05-04,ASH ST AND W 2ND AV,rain,,True,True,False,True,True,True,07:50 - 08:50,15,37,55.0,9,157,1574.0,55,63,135.0,6,34,1504.0,16:00 - 17:00,15,37,44.0,9,144,1525.0,28,48,315.0,4,90,1755.0,,,,,,,,,,,,,
2017-10-05,RUPERT ST AND E 1ST AV,sunny,,True,True,False,True,True,True,07:35 - 08:35,4,,829.0,1,,1332.0,2,1,204.0,,22,1432.0,17:00 - 18:00,4,1,898.0,,5,1995.0,4,1,821.0,,8,1492.0,,,,,,,,,,,,,
2017-01-25,E 22ND AV AND RUPERT ST,cloudy,,True,True,False,True,True,True,07:40 - 08:40,,48,581.0,3,29,712.0,1,29,634.0,3,20,394.0,17:00 - 18:00,3,32,657.0,1,13,634.0,2,70,693.0,1,48,559.0,,,,,,,,,,,,,
2017-10-11,E 22ND AV AND RUPERT ST,rain,,True,True,True,True,True,True,08:00 - 09:00,,216,564.0,4,279,823.0,5,109,982.0,4,73,474.0,16:15 - 17:15,2,80,866.0,2,104,843.0,2,86,977.0,,68,697.0,15:00 - 16:00,,244,736.0,2,237,659.0,,135,916.0,,154,623.0
2017-10-11,E 7TH AV AND RUPERT ST,rain,,True,True,True,True,True,True,07:55 - 08:55,3,25,636.0,,12,3.0,,24,393.0,1,25,45.0,16:20 - 17:20,2,12,685.0,1,22,8.0,4,14,503.0,1,23,29.0,14:55 - 15:55,,6,604.0,,27,3.0,1,12,470.0,1,26,54.0
2017-10-12,E 8TH AV AND RUPERT ST,rain,,True,True,True,True,True,True,07:55 - 08:55,1,4,714.0,,43,18.0,2,4,450.0,1,53,57.0,16:30 - 17:30,3,,719.0,,56,21.0,3,2,556.0,,35,49.0,14:30 - 15:30,,,603.0,,27,16.0,1,1,464.0,,36,61.0
2017-01-24,PACIFIC BOULEVARD AND CARRALL ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,11,10,41.0,,7,,96,9,1.0,24,121,1038.0,16:30 - 17:30,76,8,112.0,,11,,14,7,2.0,45,101,1158.0,,,,,,,,,,,,,
2017-01-11,W PENDER ST AND E PENDER ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,7,88,208.0,12,71,511.0,43,108,119.0,3,67,206.0,17:00 - 18:00,41,179,252.0,4,163,348.0,11,319,105.0,37,125,464.0,,,,,,,,,,,,,
2017-02-16,E HASTINGS ST AND CASSIAR CONNECTOR,rain,,True,True,False,True,True,True,07:20 - 08:20,1,25,384.0,1,21,2444.0,6,9,802.0,1,4,742.0,16:55 - 17:55,,30,898.0,,17,1130.0,12,24,617.0,,18,1605.0,,,,,,,,,,,,,
2017-10-11,CASSIAR ST AND E 22ND AV,rain,,True,True,True,True,True,True,07:55 - 08:55,,30,,4,23,753.0,1,12,35.0,3,,535.0,16:20 - 17:20,,15,,3,5,722.0,,15,45.0,1,,677.0,15:00 - 16:00,,127,,3,89,576.0,1,18,51.0,,,652.0
2017-10-10,E 6TH AV AND CASSIAR ST,cloudy,,True,True,True,True,True,True,08:00 - 09:00,,23,49.0,,32,,,3,17.0,,18,16.0,16:05 - 17:05,,10,17.0,,10,,,,46.0,1,19,25.0,14:45 - 15:45,,36,32.0,,33,,1,7,42.0,,43,23.0
2017-10-11,E 8TH AV AND CASSIAR ST,rain,,True,True,True,True,True,True,08:00 - 09:00,,43,34.0,,9,9.0,,1,27.0,,17,28.0,16:25 - 17:25,,20,25.0,,11,8.0,,18,18.0,1,1,31.0,14:30 - 15:30,,26,35.0,,2,12.0,,2,15.0,,12,30.0
2017-02-22,GEORGIA VIADUCT AND CITADEL PARADE,rain,,True,True,False,True,True,True,07:50 - 08:50,,135,32.0,,,,,,,1,11,1377.0,16:40 - 17:40,,186,14.0,,21,,,,,3,17,1861.0,,,,,,,,,,,,,
