Study date,Year,Project,OBJECTID,Intersection,File Name,Const_URL,FileType
2018-11-27,2018,Turning Movement Count,8738,W BROADWAY AND BURRARD ST,ENG - TDM - TURNING MOVEMENT COUNT - BURRARD ST & W BROADWAY - 2018-11-27,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8738/attachments/9911,xlsx
2018-12-08,2018,Turning Movement Count,8739,E HASTINGS ST AND WALKWAY,ENG - TDM - TURNING MOVEMENT COUNT - KOOTENAY ST & HASTINGS ST - 2018-12-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8739/attachments/9912,xlsx
2018-08-02,2018,Turning Movement Count,8740,ETON ST AND N KASLO ST,ENG - TDM - TURNING MOVEMENT COUNT - KASLO ST & ETON ST - 2018-08-02,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8740/attachments/9913,xlsx
2018-08-22,2018,Turning Movement Count,8741,ALBERNI ST AND BUTE ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & ALBERNI ST - 2018-08-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8741/attachments/9914,xlsx
2018-02-10,2018,Turning Movement Count,8742,SPRUCE ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - SPRUCE ST & BROADWAY - 2018-02-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8742/attachments/9915,xlsx
2018-10-04,2018,Turning Movement Count,8743,GLEN DRIVE AND E 10TH AV,ENG - TDM - TURNING MOVEMENT COUNT - GLEN DR & 10TH AVE - 2018-10-04,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8743/attachments/9916,xlsx
2018-12-06,2018,Turning Movement Count,8744,E BROADWAY AND GLEN DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - GLEN DR & E BROADWAY - 2018-12-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8744/attachments/9917,xlsx
2018-12-11,2018,Turning Movement Count,8745,E BROADWAY AND GLEN DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - GLEN DR & E BROADWAY - 2018-12-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8745/attachments/9918,xlsx
2018-08-28,2018,Turning Movement Count,8746,W GEORGIA ST AND BUTE ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & GEORGIA ST - 2018-08-28,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8746/attachments/9919,xlsx
2018-11-22,2018,Turning Movement Count,8747,W 10TH AV AND PINE ST,ENG - TDM - TURNING MOVEMENT COUNT - PINE ST & 10TH AVE - 2018-11-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8747/attachments/9920,xlsx
2018-08-28,2018,Turning Movement Count,8748,W HASTINGS ST AND BUTE ST,ENG - TDM - TURNING MOVEMENT COUNT - BUTE ST & HASTINGS ST - 2018-08-28,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8748/attachments/9921,xlsx
2018-11-22,2018,Turning Movement Count,8749,W 1ST AV AND PINE ST,ENG - TDM - TURNING MOVEMENT COUNT - PINE ST & 1ST AVE - 2018-11-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8749/attachments/9922,xlsx
2018-02-01,2018,Turning Movement Count,8750,SPRUCE ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - SPRUCE ST & BROADWAY - 2018-02-01,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8750/attachments/9923,xlsx
2018-09-19,2018,Turning Movement Count,8751,SPRUCE ST AND W 6TH AV,ENG - TDM - TURNING MOVEMENT COUNT - SPRUCE ST & 6TH AVE - 2018-09-19,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8751/attachments/9924,xlsx
2018-11-15,2018,Turning Movement Count,8752,NW Marine Dr & 4th Ave,ENG - TDM - TURNING MOVEMENT COUNT - NW MARINE DR & 4TH AVE - 2018-11-15,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8752/attachments/9925,xlsx
2018-11-28,2018,Turning Movement Count,8753,DAVIE ST AND SEYMOUR ST,ENG - TDM - TURNING MOVEMENT COUNT - SEYMOUR ST & DAVIE ST - 2018-11-28,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8753/attachments/9926,xlsx
2018-12-11,2018,Turning Movement Count,8754,E PENDER ST AND GORE AV,ENG - TDM - TURNING MOVEMENT COUNT - GORE AVE & PENDER ST -2018-12-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8754/attachments/9927,xlsx
2018-08-08,2018,Turning Movement Count,8755,CAMBIE ST AND W 16TH AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & 16TH AVE - 2018-08-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8755/attachments/9928,xlsx
2018-10-18,2018,Turning Movement Count,8756,W 17TH AV AND CAMBIE ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & 17TH AVE - 2018-10-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8756/attachments/9929,xlsx
2018-10-18,2018,Turning Movement Count,8757,CAMBIE ST AND W 18TH AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & 18TH AVE - 2018-10-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8757/attachments/9930,xlsx
2018-10-18,2018,Turning Movement Count,8758,W 19TH AV AND CAMBIE ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & 19TH AVE - 2018-10-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8758/attachments/9931,xlsx
2018-12-12,2018,Turning Movement Count,8759,GORE AV AND POWELL ST,ENG - TDM - TURNING MOVEMENT COUNT - GORE AVE & POWELL ST - 2018-12-12,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8759/attachments/9932,xlsx
2018-02-13,2018,Turning Movement Count,8760,SOPHIA ST AND E 14TH AV,ENG - TDM - TURNING MOVEMENT COUNT - SOPHIA ST & 14TH AVE - 2018-02-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8760/attachments/9933,xlsx
2018-08-02,2018,Turning Movement Count,8761,SLOCAN ST AND NAPIER ST,ENG - TDM - TURNING MOVEMENT COUNT - SLOCAN ST & NAPIER ST - 2018-08-02,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8761/attachments/9934,xlsx
2018-03-06,2018,Turning Movement Count,8762,W 41ST AV AND CAMBIE ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & 41ST AVE - 2018-03-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8762/attachments/9935,xlsx
2018-11-13,2018,Turning Movement Count,8763,W 16TH AV AND OAK ST,ENG - TDM - TURNING MOVEMENT COUNT - OAK ST & 16TH AVE - 2018-11-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8763/attachments/9936,xlsx
2018-11-21,2018,Turning Movement Count,8764,GRANVILLE ST AND W 12TH AV,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & 12TH AVE - 2018-11-21,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8764/attachments/9937,xlsx
2018-11-27,2018,Turning Movement Count,8765,GRANVILLE ST AND W 12TH AV,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & 12TH AVE - 2018-11-27,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8765/attachments/9938,xlsx
2018-11-13,2018,Turning Movement Count,8766,GRANVILLE ST AND W 16TH AV,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & 16TH AVE - 2018-11-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8766/attachments/9939,xlsx
2018-10-11,2018,Turning Movement Count,8767,W CORDOVA ST AND CAMBIE ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & CORDOVA ST - 2018-10-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8767/attachments/9940,xlsx
2018-02-28,2018,Turning Movement Count,8768,W HASTINGS ST AND CAMBIE ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST & HASTINGS ST - 2018-02-28,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8768/attachments/9941,xlsx
2018-08-02,2018,Turning Movement Count,8769,GRANT ST AND SLOCAN ST,ENG - TDM - TURNING MOVEMENT COUNT - SLOCAN ST & GRANT ST - 2018-08-02,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8769/attachments/9942,xlsx
2018-08-02,2018,Turning Movement Count,8770,E 21ST AV AND SLOCAN ST,ENG - TDM - TURNING MOVEMENT COUNT - SLOCAN ST & E 21ST AV - 2018-08-02,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8770/attachments/9943,xlsx
2018-10-02,2018,Turning Movement Count,8771,W 6TH AV AND OAK ST,ENG - TDM - TURNING MOVEMENT COUNT - OAK ST & 6TH AVE - 2018-10-02,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8771/attachments/9944,xlsx
2018-11-13,2018,Turning Movement Count,8772,W 6TH AV AND OAK ST,ENG - TDM - TURNING MOVEMENT COUNT - OAK ST & 6TH AVE - 2018-11-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8772/attachments/9945,xlsx
2018-10-17,2018,Turning Movement Count,8773,W 41ST AV AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & 41ST AVE - 2018-10-17,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8773/attachments/9946,xlsx
2018-11-22,2018,Turning Movement Count,8774,W 8TH AV AND PINE ST,ENG - TDM - TURNING MOVEMENT COUNT - PINE ST & 8TH AVE - 2018-11-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8774/attachments/9947,xlsx
2018-08-02,2018,Turning Movement Count,8775,CHARLES ST AND SLOCAN ST,ENG - TDM - TURNING MOVEMENT COUNT - SLOCAN ST & CHARLES ST - 2018-08-02,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8775/attachments/9948,xlsx
2018-01-16,2018,Turning Movement Count,8776,PINE ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - PINE ST & BROADWAY - 2018-01-16,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8776/attachments/9949,xlsx
2018-11-22,2018,Turning Movement Count,8777,WALKWAY AND PINE ST,ENG - TDM - TURNING MOVEMENT COUNT - PINE ST & 6TH AVE - 2018-11-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8777/attachments/9950,xlsx
2018-11-08,2018,Turning Movement Count,8778,W 12TH AV AND MANITOBA ST,ENG - TDM - TURNING MOVEMENT COUNT - MANITOBA ST & 12TH AVE - 2018-11-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8778/attachments/9951,xlsx
2018-12-05,2018,Turning Movement Count,8779,W 7TH AV AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & 7TH AVE - 2018-12-05,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8779/attachments/9952,xlsx
2018-08-02,2018,Turning Movement Count,8780,CAMBRIDGE ST AND N KASLO ST,ENG - TDM - TURNING MOVEMENT COUNT - KASLO ST & CAMBRIDGE ST - 2018-08-02,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8780/attachments/9953,xlsx
2018-11-08,2018,Turning Movement Count,8781,MANITOBA ST AND W 10TH AV,ENG - TDM - TURNING MOVEMENT COUNT - MANITOBA ST & 10TH AVE - 2018-11-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8781/attachments/9954,xlsx
2018-11-28,2018,Turning Movement Count,8782,DAVIE ST AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & DAVIE ST - 2018-11-28,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8782/attachments/9955,xlsx
2018-08-09,2018,Turning Movement Count,8783,GRANVILLE BRIDGE AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & DRAKE ST - 2018-08-09,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8783/attachments/9956,xlsx
2018-11-28,2018,Turning Movement Count,8784,GRANVILLE BRIDGE AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & DRAKE ST - 2018-11-28,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8784/attachments/9957,xlsx
2018-09-19,2018,Turning Movement Count,8785,W 6TH AV AND CAMBIE ST,ENG - TDM - TURNING MOVEMENT COUNT - CAMBIE ST RAMP & 6TH AVE - 2018-09-19,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8785/attachments/9958,xlsx
2018-11-21,2018,Turning Movement Count,8786,CAMOSUN ST AND W 10TH AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMOSUN ST & 10TH AVE - 2018-11-21,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8786/attachments/9959,xlsx
2018-12-05,2018,Turning Movement Count,8787,CAMOSUN ST AND W 10TH AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMOSUN ST & 10TH AVE - 2018-12-05,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8787/attachments/9960,xlsx
2018-08-15,2018,Turning Movement Count,8788,MAINLAND ST AND DAVIE ST,ENG - TDM - TURNING MOVEMENT COUNT - MAINLAND ST & DAVIE ST - 2018-08-15,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8788/attachments/9961,xlsx
2018-10-23,2018,Turning Movement Count,8789,DAVIE ST AND RICHARDS ST,ENG - TDM - TURNING MOVEMENT COUNT - RICHARDS ST & DAVIE ST - 2018-10-23,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8789/attachments/9962,xlsx
2018-12-06,2018,Turning Movement Count,8790,W GEORGIA ST AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & GEORGIA ST - 2018-12-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8790/attachments/9963,xlsx
2018-12-06,2018,Turning Movement Count,8791,GRANVILLE ST AND W HASTINGS ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & HASTINGS ST - 2018-12-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8791/attachments/9964,xlsx
2018-02-13,2018,Turning Movement Count,8792,PRINCE EDWARD ST AND E 15TH AV,ENG - TDM - TURNING MOVEMENT COUNT - PRINCE EDWARD ST & 15TH AVE - 2018-02-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8792/attachments/9965,xlsx
2018-08-29,2018,Turning Movement Count,8793,E HASTINGS ST AND CAMPBELL AV,ENG - TDM - TURNING MOVEMENT COUNT - CAMPBELL ST & HASTINGS ST - 2018-08-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8793/attachments/9966,xlsx
2018-12-06,2018,Turning Movement Count,8794,HELMCKEN ST AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & HELMCKEN ST - 2018-12-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8794/attachments/9967,xlsx
2018-08-29,2018,Turning Movement Count,8795,ALBERNI ST AND CARDERO ST,ENG - TDM - TURNING MOVEMENT COUNT - CARDERO ST & ALBERNI ST - 2018-08-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8795/attachments/9968,xlsx
2018-02-13,2018,Turning Movement Count,8796,PRINCE EDWARD ST AND E 18TH AV,ENG - TDM - TURNING MOVEMENT COUNT - PRINCE EDWARD ST & 18TH AVE - 2018-02-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8796/attachments/9969,xlsx
2018-02-13,2018,Turning Movement Count,8797,E 20TH AV AND PRINCE EDWARD ST,ENG - TDM - TURNING MOVEMENT COUNT - PRINCE EDWARD ST & 20TH AVE - 2018-02-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8797/attachments/9970,xlsx
2018-02-13,2018,Turning Movement Count,8798,PRINCE EDWARD ST AND E 24TH AV,ENG - TDM - TURNING MOVEMENT COUNT - PRINCE EDWARD ST & 24TH AVE - 2018-02-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8798/attachments/9971,xlsx
2018-02-13,2018,Turning Movement Count,8799,E 28TH AV AND PRINCE EDWARD ST,ENG - TDM - TURNING MOVEMENT COUNT - PRINCE EDWARD ST & 28TH AVE - 2018-02-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8799/attachments/9972,xlsx
2018-02-13,2018,Turning Movement Count,8800,E 31ST AV AND PRINCE EDWARD ST,ENG - TDM - TURNING MOVEMENT COUNT - PRINCE EDWARD ST & 31ST AVE - 2018-02-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8800/attachments/9973,xlsx
2018-08-29,2018,Turning Movement Count,8801,W CORDOVA ST AND CARRALL ST,ENG - TDM - TURNING MOVEMENT COUNT - CARRALL ST & CORDOVA ST - 2018-08-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8801/attachments/9974,xlsx
2018-11-08,2018,Turning Movement Count,8802,ONTARIO ST AND W 12TH AV,ENG - TDM - TURNING MOVEMENT COUNT - ONTARIO ST & 12TH AVE - 2018-11-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8802/attachments/9975,xlsx
2018-08-29,2018,Turning Movement Count,8803,CARRALL ST AND EXPO BOULEVARD,ENG - TDM - TURNING MOVEMENT COUNT - CARRALL ST & EXPO BLVD - 2018-08-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8803/attachments/9976,xlsx
2018-11-08,2018,Turning Movement Count,8804,ONTARIO ST AND E 16TH AV,ENG - TDM - TURNING MOVEMENT COUNT - ONTARIO ST & 16TH AVE - 2018-11-08,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8804/attachments/9977,xlsx
2018-09-20,2018,Turning Movement Count,8805,W BROADWAY AND MACDONALD ST,ENG - TDM - TURNING MOVEMENT COUNT - MACDONALD ST & BROADWAY - 2018-09-20,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8805/attachments/9978,xlsx
2018-01-31,2018,Turning Movement Count,8806,YUKON ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - YUKON ST & BROADWAY - 2018-01-31,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8806/attachments/9979,xlsx
2018-08-09,2018,Turning Movement Count,8807,KEEFER PLACE AND KEEFER ST,ENG - TDM - TURNING MOVEMENT COUNT - CARRALL ST & KEEFER ST - 2018-08-09,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8807/attachments/9980,xlsx
2018-04-26,2018,Turning Movement Count,8808,W 1ST AV AND ONTARIO ST,ENG - TDM - TURNING MOVEMENT COUNT - ONTARIO ST & 1ST AVE - 2018-04-26,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8808/attachments/9981,xlsx
2018-11-27,2018,Turning Movement Count,8809,W BROADWAY AND GRANVILLE ST,ENG - TDM - TURNING MOVEMENT COUNT - GRANVILLE ST & W BROADWAY - 2018-11-27,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8809/attachments/9982,xlsx
2018-01-20,2018,Turning Movement Count,8810,YUKON ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - YUKON ST & BROADWAY - 2018-01-20,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8810/attachments/9983,xlsx
2018-10-24,2018,Turning Movement Count,8811,E PENDER ST AND SKEENA ST,ENG - TDM - TURNING MOVEMENT COUNT - SKEENA ST & PENDER ST - 2018-10-24,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8811/attachments/9984,xlsx
2018-10-25,2018,Turning Movement Count,8812,E HASTINGS ST AND SKEENA ST,ENG - TDM - TURNING MOVEMENT COUNT - SKEENA ST & HASTINGS ST - 2018-10-25,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8812/attachments/9985,xlsx
2018-10-18,2018,Turning Movement Count,8814,CHILCO ST AND ROBSON ST,ENG - TDM - TURNING MOVEMENT COUNT - CHILCO ST & ROBSON ST - 2018-10-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8814/attachments/9987,xlsx
2018-12-04,2018,Turning Movement Count,8815,CHILCO ST AND ROBSON ST,ENG - TDM - TURNING MOVEMENT COUNT - CHILCO ST & ROBSON ST - 2018-12-04,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8815/attachments/9988,xlsx
2018-01-18,2018,Turning Movement Count,8816,E BROADWAY AND ONTARIO ST,ENG - TDM - TURNING MOVEMENT COUNT - ONTARIO ST & BROADWAY - 2018-01-18,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8816/attachments/9989,xlsx
2018-04-24,2018,Turning Movement Count,8817,W 12TH AV AND YUKON ST,ENG - TDM - TURNING MOVEMENT COUNT - YUKON ST & 12TH AVE - 2018-04-24,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8817/attachments/9990,xlsx
2018-12-06,2018,Turning Movement Count,8818,DUNSMUIR ST AND HAMILTON ST,ENG - TDM - TURNING MOVEMENT COUNT - HAMILTON ST & DUNSMUIR ST - 2018-12-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8818/attachments/9991,xlsx
2018-12-11,2018,Turning Movement Count,8819,DUNSMUIR ST AND HAMILTON ST,ENG - TDM - TURNING MOVEMENT COUNT - HAMILTON ST & DUNSMUIR ST - 2018-12-11,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8819/attachments/9992,xlsx
2018-02-10,2018,Turning Movement Count,8820,W BROADWAY AND YEW ST,ENG - TDM - TURNING MOVEMENT COUNT - YEW ST & BROADWAY - 2018-02-10,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8820/attachments/9993,xlsx
2018-01-16,2018,Turning Movement Count,8821,W BROADWAY AND YEW ST,ENG - TDM - TURNING MOVEMENT COUNT - YEW ST & BROADWAY - 2018-01-16,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8821/attachments/9994,xlsx
2018-08-21,2018,Turning Movement Count,8822,YEW ST AND W 41ST AV,ENG - TDM - TURNING MOVEMENT COUNT - YEW ST & 41ST AVE - 2018-08-21,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8822/attachments/9995,xlsx
2018-01-23,2018,Turning Movement Count,8823,E 21ST AV AND NANAIMO ST,ENG - TDM - TURNING MOVEMENT COUNT - NANAIMO ST & 21ST AVE - 2018-01-23,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8823/attachments/9996,xlsx
2018-11-06,2018,Turning Movement Count,8824,E 7TH AV AND CLARK DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - CLARK DR & 7TH AVE - 2018-11-06,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8824/attachments/9997,xlsx
2018-11-29,2018,Turning Movement Count,8825,HOWE ST AND DRAKE ST,ENG - TDM - TURNING MOVEMENT COUNT - HOWE ST & DRAKE ST - 2018-11-29,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8825/attachments/9998,xlsx
2018-11-22,2018,Turning Movement Count,8826,E BROADWAY AND CLARK DRIVE,ENG - TDM - TURNING MOVEMENT COUNT - CLARK DR & BROADWAY - 2018-11-22,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8826/attachments/9999,xlsx
2018-12-13,2018,Turning Movement Count,8827,HOWE ST AND DRAKE ST,ENG - TDM - TURNING MOVEMENT COUNT - HOWE ST & DRAKE ST - 2018-12-13,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8827/attachments/10000,xlsx
2018-01-16,2018,Turning Movement Count,8828,WILLOW ST AND W BROADWAY,ENG - TDM - TURNING MOVEMENT COUNT - WILLOW ST & BROADWAY - 2018-01-16,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8828/attachments/10001,xlsx
2018-11-01,2018,Turning Movement Count,8829,COLUMBIA ST AND W 1ST AV,ENG - TDM - TURNING MOVEMENT COUNT - COLUMBIA ST & 1ST AVE - 2018-11-01,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8829/attachments/10002,xlsx
2018-09-19,2018,Turning Movement Count,8830,HEATHER ST AND W 6TH AV,ENG - TDM - TURNING MOVEMENT COUNT - HEATHER ST & 6TH AVE - 2018-09-19,https://maps.vancouver.ca/server/rest/services/VanMapViewer/Traffic_and_Transportation/MapServer/211/8830/attachments/10003,xlsx
